Input1,Input2,Input3,Input4,Input5,Input6,Output
33,16,1.751277,0,23,19,135
31,12,1.901417,0,39.5,16,135
38,13,1.901417,2.079442,0,46,135
30,16,1.901417,1.791759,0,38.5,135
50,20,1.901417,3.401197,50,25,135
24,16,2.115036,3.258096,55,31,135
44,14,2.115036,3.89182,20,11,135
33,7,2.115036,1.94591,46.8,25,135
27,9,2.115036,2.833213,47,21,135
45,11,2.115036,2.56495,27,35,135
49,16,1.100928,3.688879,0.6,24,135
44,12,1.100928,3.663562,26,26.5,135
28,12,1.100928,2.890372,24,13,135
50,12,1.427303,3.367296,0,6,135
26,16,1.427303,4.143135,0,13,135
24,16,1.427303,2.833213,22,23,135
26,16,1.427303,4.094345,99.999,40,135
64,9,1.427303,3.135494,0,32,135
57,16,1.224744,3.7612,40,31,135
59,16,1.224744,3.295837,15,36,135
66,14,1.224744,0,39,33,135
42,16,1.224744,2.772589,72,19,135
41,16,1.224744,3.496508,61.4,19,135
37,16,1.224744,2.079442,40,13,135
44,13,1.224744,1.098612,48,23,135
58,12,1.224744,4.304065,22.233,20,135
48,12,1.574376,3.828641,41,6,135
50,12,1.574376,0.6931472,13,25,135
54,16,1.574376,1.609438,0,31,135
35,13,2.677607,4.219508,35,12,136
38,14,2.677607,3.526361,32,19,136
45,16,2.677607,3.73767,40,8,136
43,18,2.677607,4.317488,99.999,24,136
51,16,3.021085,3.78419,36,20,136
45,16,3.021085,4.007333,34,19,136
40,18,3.021085,3.295837,48,21,136
57,19,3.021085,2.639057,26,17,136
48,12,3.021085,0,45,29,136
31,7,3.021085,2.833213,0,49,136
18,11,3.021085,2.944439,42,9,136
49,10,3.021085,3.218876,6.9,11,136
53,10,2.528763,3.73767,33.138,9,136
