Input,Output
2017.12,958.3947288
2018.03,900.462667
2018.06,828.2895594
2018.09,899.6094768
2018.12,828.4822693
2019.03,932.9556918
2019.06,960.3734976
2019.09,931.25839
2019.12,831.7944145
2020.03,882.8986943
1982.09,535.5314552
1982.12,438.2994977
1983.03,575.3310648
1983.06,583.3917452
1983.09,584.3993303
1983.12,552.1566086
1984.03,590.9486331
1984.06,602.0320687
1984.09,427.7198546
1984.12,799.0149464
1985.03,756.6963742
1985.06,496.2356382
1985.09,548.1262684
1985.12,784.4049631
1986.03,388.9278301
1986.06,655.937869
1986.09,722.4384824
1986.12,672.5630223
1987.03,513.8683766
1987.06,520.4176794
1987.09,311.8475736
1987.12,778.8632453
1988.03,683.6464579
1988.06,534.0200776
1988.09,360.7154487
1988.12,583.3917452
1989.03,569.2855545
1989.06,516.8911318
1989.09,237.9326456
1989.12,790.910436
1990.03,483.4750773
1990.06,757.4273771
1990.09,622.4805035
1990.12,440.8602751
1991.03,724.9589564
1991.06,474.850653
1991.09,450.4993375
1991.12,673.71973
1992.03,521.0166888
1992.06,508.3337119
1992.09,344.4696511
1992.12,418.0309168
1993.03,358.6745852
1993.06,377.4453909
1993.09,379.9819863
1993.12,498.6946495
1994.03,456.0798473
1994.06,665.0953057
1994.09,534.7143037
1994.12,664.5879866
1995.03,537.2508991
1995.06,449.9920184
1995.09,255.1814941
1995.12,497.1726923
1996.03,464.7042716
1996.06,694.519812
1996.09,632.1195659
1996.12,759.9639725
1997.03,596.6072307
1997.06,818.8129851
1997.09,674.741883
1997.12,782.9763634
1998.03,572.0165215
1998.06,538.4081091
1998.09,590.2876874
1998.12,859.9100068
1999.03,652.3191318
1999.06,591.6706859
1999.09,486.8105425
1999.12,885.0285024
2000.03,738.130205
2000.06,518.4842428
2000.09,443.6878434
2000.12,737.0391727
2001.03,752.0166361
2001.06,913.4123704
2001.09,687.2633934
2001.12,840.9977032
2002.03,1065.525687
2002.06,1000
2002.09,733.0256589
2002.12,1695.994345
2003.03,1007.164626
2003.06,741.5162408
2003.09,765.9636647
2003.12,1576.19676
2004.03,1262.634985
2004.06,878.1671732
2004.09,389.277243
2004.12,1155.781018
2005.03,1027.881437
2005.06,712.3829796
2005.09,535.0621182
2005.12,1124.974632
2006.03,1086.078554
2006.06,1040.630669
2006.09,773.1284151
2006.12,1740.064331
2007.03,1248.802855
2007.06,1098.379963
2007.09,569.694071
2007.12,1404.203168
2008.03,921.760905
2008.06,912.9894943
2008.09,680.5001607
2008.12,1126.578001
2009.03,1279.716682
2009.06,1727.79543
2009.09,1030.317884
2009.12,1871.137653
2010.03,1555.265814
2010.06,1171.537473
2010.09,759.6532995
2010.12,1607.301312
2011.03,1486.265871
2011.06,1350.29023
2011.09,814.7039614
2011.12,1701.696084
2012.03,1506.249447
2012.06,1119.610434
2012.09,1083.570178
2012.12,2109.656336
2013.03,1776.651389
2013.06,1207.91943
2013.09,989.3395061
2013.12,1835.017633
2014.03,1366.367466
2014.06,1166.217434
2014.09,1123.126239
2014.12,1912.010572
2015.03,1774.058088
2015.06,1130.358447
2015.09,950.692876
2015.12,2105.725999
2016.03,1842.574037
2016.06,1349.951594
2016.09,1276.042181
2016.12,2039.414001
2017.03,1550.346652
2017.06,1310.2674
2017.09,1070.610599
2017.12,2048.725406
2018.03,1598.679828
2018.06,1073.125444
2018.09,654.4743227
2018.12,1857.776777
2019.03,1704.327841
2019.06,1174.079623
2019.09,889.9792107
2019.12,1672.502073
2020.03,1591.334687
1982.09,91.5550103
1982.12,295.7641279
1983.03,240.0022287
1983.06,118.6824208
1983.09,116.4218032
1983.12,228.3223714
1984.03,256.9568602
1984.06,181.791327
1984.09,153.345223
1984.12,202.7020393
1985.03,243.2047702
1985.06,215.5122053
1985.09,181.4145575
1985.12,365.466502
1986.03,373.9438178
1986.06,236.2345328
1986.09,298.2131303
1986.12,338.1507068
1987.03,274.6650309
1987.06,324.0218472
1987.09,220.41021
1987.12,390.8984493
1988.03,297.4595911
1988.06,307.8207548
1988.09,246.4073117
1988.12,494.6984713
1989.03,373.9438178
1989.06,240.1906135
1989.09,167.4186975
1989.12,228.4214618
1990.03,260.9562694
1990.06,360.5941177
1990.09,384.3174149
1990.12,437.5253815
1991.03,496.8336246
1991.06,429.0527754
1991.09,386.0119362
1991.12,602.9106536
1992.03,418.2078395
1992.06,551.0583039
1992.09,421.2579777
1992.12,543.2635063
1993.03,542.5856978
1993.06,477.5160826
1993.09,441.5922325
1993.12,778.463053
1994.03,442.6089452
1994.06,681.8753429
1994.09,458.1985405
1994.12,773.040585
1995.03,584.27092
1995.06,612.7388767
1995.09,359.9163092
1995.12,553.4306337
1996.03,469.7212849
1996.06,745.5893411
1996.09,554.1084421
1996.12,677.4695877
1997.03,716.7824802
1997.06,737.4556392
1997.09,612.5561314
1997.12,759.7643891
1998.03,777.5166571
1998.06,621.3000562
1998.09,574.8750994
1998.12,831.5655899
1999.03,828.0913747
1999.06,558.7790195
1999.09,582.0812167
1999.12,906.0155632
2000.03,817.192166
2000.06,728.7895852
2000.09,636.2971048
2000.12,960.3557716
2001.03,1053.410487
2001.06,978.0400775
2001.09,713.8790367
2001.12,1044.757248
2002.03,766.036979
2002.06,1000
2002.09,946.7154685
2002.12,1191.939103
2003.03,1263.727324
2003.06,1095.539509
2003.09,822.9289896
2003.12,1548.303758
2004.03,1406.849013
2004.06,1186.318198
2004.09,754.1615227
2004.12,1455.462784
2005.03,1250.307722
2005.06,1197.752299
2005.09,754.2777019
2005.12,1462.853779
2006.03,1348.495751
2006.06,1577.739826
2006.09,892.9271301
2006.12,1355.715761
2007.03,1650.511402
2007.06,1390.684228
2007.09,768.379829
2007.12,1973.673171
2008.03,1623.607216
2008.06,1070.337335
2008.09,670.5722418
2008.12,1427.496056
2009.03,1356.487129
2009.06,1576.160978
2009.09,1266.438373
2009.12,1945.536422
2010.03,1897.69
2010.06,1988.58463
2010.09,1217.501503
2010.12,2393.555544
2011.03,2611.389303
2011.06,2195.464519
2011.09,1226.485129
2011.12,2722.822449
2012.03,2587.770674
2012.06,2314.064305
2012.09,2221.692882
2012.12,2901.093109
2013.03,3119.62004
2013.06,2048.718181
2013.09,1398.558239
2013.12,3742.703343
2014.03,3526.426873
2014.06,2509.71514
2014.09,1573.69123
2014.12,3678.213466
2015.03,3340.823223
2015.06,2261.461554
2015.09,1774.122342
2015.12,3662.032427
2016.03,2842.089142
2016.06,2568.794063
2016.09,1641.862335
2016.12,3626.445761
2017.03,2679.409937
2017.06,2702.53669
2017.09,1598.873021
2017.12,3566.187457
2018.03,2945.867988
2018.06,2261.400231
2018.09,1693.687267
2018.12,3748.669637
2019.03,3610.490251
2019.06,2691.653571
2019.09,1615.277829
2019.12,4072.55391
2020.03,3278.168324
1989.09,181.9351205
1989.12,404.258328
1990.03,321.2174016
1990.06,474.0881979
1990.09,444.6464149
1990.12,426.1509359
1991.03,551.8447017
1991.06,427.2833121
1991.09,394.4444003
1991.12,605.0663863
1992.03,436.719781
1992.06,517.4959549
1992.09,380.8558851
1992.12,481.637373
1993.03,459.3673064
1993.06,425.3960183
1993.09,405.0132455
1993.12,654.5134834
1994.03,430.3029822
1994.06,649.9839783
1994.09,465.4066465
1994.12,707.3577093
1995.03,546.1828204
1995.06,534.4815989
1995.09,313.2907677
1995.12,515.9861199
1996.03,452.5730488
1996.06,701.6958279
1996.09,560.9037118
1996.12,682.8228901
1997.03,648.0966846
1997.06,739.8191623
1997.09,614.9969529
1997.12,741.1640241
1998.03,681.1495105
1998.06,571.7957131
1998.09,560.520997
1998.12,811.3917974
1999.03,741.528701
1999.06,551.8673285
1999.09,534.2090714
1999.12,862.7560676
2000.03,760.9366266
2000.06,633.2802866
2000.09,556.3562748
2000.12,861.7682346
2001.03,937.7751748
2001.06,938.7691286
2001.09,705.2463477
2001.12,970.7850912
2002.03,883.5316629
2002.06,1000
2002.09,905.1778987
2002.12,1391.4343
2003.03,1201.772682
2003.06,1004.792514
2003.09,847.1806458
2003.12,1584.343352
2004.03,1380.792294
2004.06,1141.02586
2004.09,640.504487
2004.12,1320.933915
2005.03,1136.23629
2005.06,988.7944363
2005.09,660.0099319
2005.12,1299.911946
2006.03,1212.766927
2006.06,1333.003544
2006.09,820.8932644
2006.12,1451.597398
2007.03,1449.962901
2007.06,1250.045637
2007.09,677.3656939
2007.12,1707.122757
2008.03,1314.83001
2008.06,980.8040541
2008.09,647.7963003
2008.12,1287.535811
2009.03,1288.965455
2009.06,1568.62019
2009.09,1145.042941
2009.12,1852.746462
2010.03,1719.118119
2010.06,1647.398661
2010.09,1025.55012
2010.12,2047.232794
2011.03,2144.663509
2011.06,1836.851162
2011.09,1050.497048
2011.12,2291.909181
2012.03,2135.7756
2012.06,1834.487113
2012.09,1764.795937
2012.12,2551.191152
2013.03,2569.645559
2013.06,1701.768672
2013.09,1224.274963
2013.12,2971.465371
2014.03,2669.178772
2014.06,1973.500244
2014.09,1376.444605
2014.12,2961.185006
2015.03,2707.512399
2015.06,1824.151462
2015.09,1453.685677
2015.12,3064.294225
2016.03,2421.278021
2016.06,2078.436685
2016.09,1459.123496
2016.12,2983.813277
2017.03,2217.883472
2017.06,2163.669608
2017.09,1367.844551
2017.12,2949.299491
2018.03,2409.006105
2018.06,1829.114722
2018.09,1330.507773
2018.12,3025.972563
2019.03,2899.313139
2019.06,2137.918647
2019.09,1329.352748
2019.12,3170.931452
2020.03,2635.00698
1982.09,215.360212
1982.12,336.3799991
1983.03,327.0284701
1983.06,243.139754
1983.09,240.6643493
1983.12,325.1031553
1984.03,342.9810784
1984.06,291.8227138
1984.09,226.9121008
1984.12,366.9099908
1985.03,386.7132287
1985.06,290.9975789
1985.09,279.1706452
1985.12,475.8277992
1986.03,375.7114299
1986.06,347.6568429
1986.09,402.115747
1986.12,429.3451991
1987.03,337.4801789
1987.06,373.2360251
1987.09,241.2144392
1987.12,493.7057223
1988.03,411.1922311
1988.06,359.2087316
1988.09,271.194341
1988.12,496.181127
1989.03,420.2687151
1989.06,312.7261316
1989.09,180.8277658
1989.12,396.170375
1990.03,327.5158498
1990.06,464.0745775
1990.09,433.3113476
1990.12,421.3061847
1991.03,539.8571681
1991.06,416.053926
1991.09,385.2906961
1991.12,593.1300784
1992.03,432.1858636
1992.06,506.4678089
1992.09,375.1613399
1992.12,475.3294177
1993.03,455.821028
1993.06,420.9310234
1993.09,402.9232791
1993.12,641.1507299
1994.03,435.1871543
1994.06,643.7768593
1994.09,468.5765136
1994.12,702.3020283
1995.03,545.1094269
1995.06,528.9774893
1995.09,318.1368163
1995.12,522.9749078
1996.03,462.1987708
1996.06,703.052351
1996.09,568.36943
1996.12,689.5465428
1997.03,655.0316995
1997.06,745.8207438
1997.09,629.570324
1997.12,751.8854294
1998.03,687.3442035
1998.06,579.3576918
1998.09,574.866228
1998.12,824.1564368
1999.03,745.4938773
1999.06,564.942943
1999.09,555.9539681
1999.12,866.7251473
2000.03,769.0126179
2000.06,641.9736917
2000.09,570.5006094
2000.12,861.250978
2001.03,938.6906427
2001.06,936.3756058
2001.09,714.4844306
2001.12,974.515761
2002.03,877.9732792
2002.06,1000
2002.09,908.8283057
2002.12,1364.374774
2003.03,1179.272678
2003.06,989.109883
2003.09,847.4070666
2003.12,1557.752991
2004.03,1357.549537
2004.06,1142.939434
2004.09,734.1890588
2004.12,1423.929256
2005.03,1268.048114
2005.06,1096.456979
2005.09,779.162024
2005.12,1454.029949
2006.03,1313.309979
2006.06,1430.956638
2006.09,1008.731162
2006.12,1599.971156
2007.03,1630.801261
2007.06,1438.283998
2007.09,818.7504819
2007.12,1915.366187
2008.03,1470.741572
2008.06,1134.814494
2008.09,766.6860745
2008.12,1460.105324
2009.03,1434.801319
2009.06,1634.53976
2009.09,1237.885025
2009.12,1970.245842
2010.03,1847.510502
2010.06,1785.108315
2010.09,1133.732862
2010.12,2120.85578
2011.03,2276.874039
2011.06,1958.999304
2011.09,1203.452538
2011.12,2412.109789
2012.03,2291.378295
2012.06,1992.157826
2012.09,1874.963426
2012.12,2695.895087
2013.03,2692.989081
2013.06,1805.959139
2013.09,1331.248937
2013.12,3054.53423
2014.03,2747.250213
2014.06,2060.27119
2014.09,1517.653623
2014.12,3048.706649
2015.03,2794.804687
2015.06,2002.905409
2015.09,1560.914217
2015.12,3171.086133
2016.03,2567.303902
2016.06,2267.209671
2016.09,1692.380003
2016.12,3144.823259
2017.03,2417.462858
2017.06,2379.941327
2017.09,1624.34817
2017.12,3142.424587
2018.03,2603.946484
2018.06,2094.227084
2018.09,1543.30775
2018.12,3316.214409
2019.03,3135.001647
2019.06,2460.020833
2019.09,1556.808157
2019.12,3432.853271
2020.03,2878.959103
1963.09,498.4174882
1963.12,760.8118801
1964.03,752.9004914
1964.06,451.6084384
1964.09,431.1706842
1964.12,911.1282655
1965.03,698.1800529
1965.06,503.6917473
1965.09,462.1569567
1965.12,835.9700728
1966.03,770.701116
1966.06,534.6780198
1966.09,410.0736477
1966.12,806.9616476
1967.03,928.9288901
1967.06,586.7613287
1967.09,446.3341793
1967.12,968.4858336
1968.03,887.3940994
1968.06,433.1485314
1968.09,293.3806644
1968.12,1066.71891
1969.03,864.3192157
1969.06,539.9522789
1969.09,340.1897142
1969.12,1147.151362
1970.03,797.0724117
1970.06,360.6274683
1970.09,386.998764
1970.12,897.9426176
1971.03,963.2115744
1971.06,348.1011029
1971.09,257.1201328
1971.12,848.4964383
1972.03,1019.90986
1972.06,399.5251294
1972.09,210.311083
1972.12,739.7148436
1973.03,1118.802219
1973.06,313.8184185
1973.09,272.2836278
1973.12,942.1145379
1974.03,791.7981526
1974.06,207.6739534
1974.09,296.0177939
1974.12,1056.170392
1975.03,389.6358936
1975.06,472.7054749
1975.09,609.8362124
1975.12,960.5744449
1976.03,775.9753752
1976.06,454.245568
1976.09,371.1759866
1976.12,1292.85277
1977.03,726.5291958
1977.06,516.2181128
1977.09,417.9850364
1977.12,1058.807521
1978.03,721.2549366
1978.06,280.1950165
1978.09,407.4365181
1978.12,1074.630299
1979.03,700.8171825
1979.06,443.6970497
1979.09,589.3984583
1979.12,1131.987867
1980.03,791.7981526
1980.06,550.5007972
1980.09,368.538857
1980.12,1095.068053
1981.03,947.388797
1981.06,288.1064052
1981.09,404.7993886
1981.12,960.5744449
1982.03,851.1335678
1982.06,420.622166
1982.09,508.3067241
1982.12,1325.81689
1983.03,783.2274815
1983.06,344.8046909
1983.09,403.4808238
1983.12,855.7485446
1984.03,590.7170231
1984.06,649.3931559
1984.09,549.8415148
1984.12,710.047136
1985.03,884.0976874
1985.06,594.6727174
1985.09,480.6168636
1985.12,1140.558538
1986.03,607.1990829
1986.06,479.9575812
1986.09,701.4764649
1986.12,804.324518
1987.03,532.0408902
1987.06,692.2465114
1987.09,582.146352
1987.12,952.6630562
1988.03,715.9806775
1988.06,437.1042258
1988.09,764.7675745
1988.12,802.3466708
1989.03,872.8898867
1989.06,236.0230963
1989.09,165.9545637
1989.12,841.148736
1990.03,870.5922876
1990.06,720.697843
1990.09,222.1649804
1990.12,584.8560026
1991.03,634.374703
1991.06,570.8033984
1991.09,579.5026296
1991.12,958.2537708
1992.03,480.4652287
1992.06,488.4952882
1992.09,323.2098962
1992.12,889.3290932
1993.03,790.2916923
1993.06,522.6230412
1993.09,479.796057
1993.12,943.531995
1994.03,931.4869057
1994.06,493.8486612
1994.09,549.3899063
1994.12,911.4117569
1995.03,760.178969
1995.06,548.0515631
1995.09,575.4875998
1995.12,889.9982648
1996.03,833.7878481
1996.06,570.8033984
1996.09,668.5024561
1996.12,1194.471355
1997.03,1045.246082
1997.06,807.6901546
1997.09,744.3557742
1997.12,1246.598447
1998.03,937.5117818
1998.06,851.7809417
1998.09,690.1012043
1998.12,1122.149819
1999.03,895.3347051
1999.06,652.1640647
1999.09,872.4462156
1999.12,1265.84709
2000.03,874.7118888
2000.06,946.1547952
2000.09,845.9666372
2000.12,1353.348362
2001.03,891.9240069
2001.06,791.9489895
2001.09,873.3929241
2001.12,962.4304758
2002.03,1136.306896
2002.06,1000
2002.09,998.6463002
2002.12,1406.34991
2003.03,1062.357555
2003.06,828.3611798
2003.09,992.6648924
2003.12,1481.711774
2004.03,1263.95447
2004.06,1038.840623
2004.09,496.1482069
2004.12,1322.364427
2005.03,986.2888793
2005.06,798.3673339
2005.09,660.5240361
2005.12,1425.758963
2006.03,927.3755062
2006.06,1214.645553
2006.09,937.6435004
2006.12,1699.164368
2007.03,1322.348287
2007.06,1082.731407
2007.09,769.2968136
2007.12,1673.443465
2008.03,1230.881494
2008.06,980.836813
2008.09,724.2609249
2008.12,1197.134313
2009.03,1372.008655
2009.06,1616.265156
2009.09,1086.550612
2009.12,1618.334783
2010.03,1402.850468
2010.06,1176.40968
2010.09,796.9642065
2010.12,1730.579021
2011.03,1348.666526
2011.06,1316.030943
2011.09,1059.584352
2011.12,1784.582192
2012.03,1682.894794
2012.06,1432.34678
2012.09,1274.078047
2012.12,1845.809279
2013.03,1773.423875
2013.06,1435.715619
2013.09,939.2884117
2013.12,1987.288047
2014.03,1897.879885
2014.06,1666.141059
2014.09,1228.4594
2014.12,1979.468855
2015.03,1818.78922
2015.06,1350.218362
2015.09,1344.392182
2015.12,2163.012261
2016.03,1746.111308
2016.06,1499.303959
2016.09,1363.922128
2016.12,2060.41241
2017.03,1541.859576
2017.06,1372.42761
2017.09,1161.067072
2017.12,1749.003577
2018.03,1542.492221
2018.06,1681.043564
2018.09,1315.561614
2018.12,1605.962716
2019.03,1937.91409
2019.06,1438.658904
2019.09,961.1010185
2019.12,1841.266832
2020.03,1657.581998
1963.09,185.7729188
1963.12,317.3738872
1964.03,378.9200298
1964.06,311.4178089
1964.09,209.3136093
1964.12,415.7909908
1965.03,346.870656
1965.06,305.1781078
1965.09,196.8342071
1965.12,360.4845493
1966.03,458.9016528
1966.06,296.6694245
1966.09,233.7051681
1966.12,308.8652039
1967.03,457.7671617
1967.06,398.7736241
1967.09,242.4974741
1967.12,441.6006634
1968.03,408.4167986
1968.06,246.1845702
1968.09,171.0245344
1968.12,346.870656
1969.03,440.4661723
1969.06,211.5825915
1969.09,163.6503422
1969.12,418.3435957
1970.03,461.4542578
1970.06,158.828755
1970.09,166.2029472
1970.12,406.1478163
1971.03,456.6326706
1971.06,201.6557943
1971.09,222.6438798
1971.12,309.999695
1972.03,413.5220085
1972.06,232.570677
1972.09,217.8222926
1972.12,391.399432
1973.03,429.404884
1973.06,230.018072
1973.09,197.9686982
1973.12,279.3684351
1974.03,360.4845493
1974.06,89.90842024
1974.09,192.0126199
1974.12,291.5642145
1975.03,152.5890539
1975.06,221.5093887
1975.09,222.6438798
1975.12,428.2703929
1976.03,200.5213032
1976.06,232.570677
1976.09,162.5158511
1976.12,478.7552472
1977.03,163.6503422
1977.06,269.4416379
1977.09,224.0619937
1977.12,351.975866
1978.03,188.3255238
1978.06,204.2083993
1978.09,68.92033476
1978.12,354.2448482
1979.03,246.1845702
1979.06,215.2696876
